match_id,side_proxy,team,old_picks,scoreboard_picks,corrected,scoreboard_pick_count
LES/2026 Season/Spring Split_Week 7_3_2,red,Falke Esports,Darius + Xin Zhao + Anivia + Caitlyn + Karma,Darius + Xin Zhao + Anivia + Caitlyn + Karma,False,5
Arabian League/2026 Season/Spring Playoffs_Finals_1_1,blue,Anubis Gaming,Jarvan IV + Jhin + Neeko + Anivia + Gnar,Gnar + Jarvan IV + Anivia + Jhin + Neeko,False,5
Arabian League/2026 Season/Spring Playoffs_Finals_1_1,red,FN Esports,Caitlyn + Xin Zhao + Nami + Annie + Irelia,Irelia + Xin Zhao + Annie + Caitlyn + Nami,False,5
TCL/2026 Season/Spring Playoffs_Round 2_1_2,blue,Ozarox Esports,Xin Zhao + Ezreal + Nami + K'Sante + Akali,K'Sante + Xin Zhao + Akali + Ezreal + Nami,False,5
TCL/2026 Season/Spring Playoffs_Round 2_1_2,red,Misa Esports,Ashe + Seraphine + Annie + Nocturne + Twisted Fate,Twisted Fate + Nocturne + Annie + Ashe + Seraphine,False,5
Streamers Clash/Season 4_Day 4_2_1,blue,SILNĚJŠÍ SE XNAPYM,Ashe + Amumu + Skarner + Ornn + Cassiopeia,Ornn + Skarner + Cassiopeia + Ashe + Amumu,False,5
Streamers Clash/Season 4_Day 4_2_1,red,TYBLÁHO MEWING SOCIETY,Braum + Seraphine + Vayne + Xin Zhao + Galio,Vayne + Xin Zhao + Galio + Seraphine + Braum,False,5
Prime League 1st Division/2026 Season/Spring Playoffs_Quarterfinals_2_3,blue,G2 NORD,Seraphine + Ryze + Lee Sin + Senna + Olaf,Olaf + Lee Sin + Ryze + Senna + Seraphine,False,5
Prime League 1st Division/2026 Season/Spring Playoffs_Quarterfinals_2_3,red,Unicorns of Love Sexy Edition,Ashe + Lulu + Skarner + Ambessa + Azir,Ambessa + Skarner + Azir + Ashe + Lulu,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 4_1_2,blue,Partizan Sangal,Yunara + Nami + Nocturne + Gnar + Cassiopeia,Gnar + Nocturne + Cassiopeia + Yunara + Nami,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 4_1_2,red,Magaza Esports,Lulu + Skarner + Tristana + Aatrox + Viktor,Aatrox + Skarner + Viktor + Tristana + Lulu,False,5
LFL/2026 Season/Spring Playoffs_Round 2_3_2,blue,Galions,Seraphine + Ashe + Zaahen + Renekton + Annie,Renekton + Zaahen + Annie + Ashe + Seraphine,False,5
LFL/2026 Season/Spring Playoffs_Round 2_3_2,red,Esprit Shōnen,Wukong + Nami + Senna + Cassiopeia + Ornn,Ornn + Wukong + Cassiopeia + Senna + Nami,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_3_2,blue,Once Upon A Team,Jarvan IV + Tristana + Aurora + Galio + Rell,Galio + Jarvan IV + Aurora + Tristana + Rell,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_3_2,red,Dynasty,Rumble + Vi + Corki + Ahri + Alistar,Rumble + Vi + Ahri + Corki + Alistar,False,5
Arabian League/2026 Season/Spring Playoffs_Finals_1_2,blue,Anubis Gaming,Ashe + Seraphine + Aurora + Shen + Jayce,Jayce + Shen + Aurora + Ashe + Seraphine,False,5
Arabian League/2026 Season/Spring Playoffs_Finals_1_2,red,FN Esports,Lucian + Milio + Ryze + Lee Sin + K'Sante,K'Sante + Lee Sin + Ryze + Lucian + Milio,False,5
LES/2026 Season/Spring Split_Week 7_4_1,blue,UCAM Esports,Yorick + Xin Zhao + Viktor + Ashe + Seraphine,Yorick + Xin Zhao + Viktor + Ashe + Seraphine,False,5
LES/2026 Season/Spring Split_Week 7_4_1,red,Movistar KOI Fénix,Jayce + Jarvan IV + Sylas + Ezreal + Karma,Jayce + Jarvan IV + Sylas + Ezreal + Karma,False,5
TCL/2026 Season/Spring Playoffs_Round 2_1_3,blue,Ozarox Esports,Karma + Rumble + Sivir + Skarner + Yasuo,Rumble + Skarner + Yasuo + Sivir + Karma,False,5
TCL/2026 Season/Spring Playoffs_Round 2_1_3,red,Misa Esports,Aurora + Jhin + Alistar + Jayce + Anivia,Anivia + Jayce + Aurora + Jhin + Alistar,False,5
LIT/2026 Season/Summer Promotion_Round 4_1_1,blue,DECOY 21,Nocturne + Karma + Ezreal + Dr. Mundo + Azir,Dr. Mundo + Nocturne + Azir + Ezreal + Karma,False,5
LIT/2026 Season/Summer Promotion_Round 4_1_1,red,P11 Esports,Ryze + Wukong + Nautilus + Varus + Senna,Varus + Wukong + Ryze + Senna + Nautilus,False,5
Rift Legends/2026 Season/Spring Split_Week 6_6_1,blue,Barcząca Esports,Ashe + Lee Sin + Seraphine + Anivia + Jayce,Jayce + Lee Sin + Anivia + Ashe + Seraphine,False,5
Rift Legends/2026 Season/Spring Split_Week 6_6_1,red,devils.one inStreamly,Ezreal + Nami + Wukong + Ryze + Sion,Sion + Wukong + Ryze + Ezreal + Nami,False,5
Streamers Clash/Season 4_Day 4_3_1,blue,NATÁLKY IMAGINÁRNÍ KAMARÁDI,Malphite + Xin Zhao + Smolder + Veigar + Rell,Malphite + Xin Zhao + Smolder + Veigar + Rell,False,5
Streamers Clash/Season 4_Day 4_3_1,red,FREEZŮV WOLT DŮCHOĎÁK,Galio + Amumu + Ornn + Ivern + Sivir,Ornn + Ivern + Galio + Sivir + Amumu,False,5
Arabian League/2026 Season/Spring Playoffs_Finals_1_3,blue,FN Esports,Lulu + Wukong + Rumble + Xayah + Akali,Rumble + Wukong + Akali + Xayah + Lulu,False,5
Arabian League/2026 Season/Spring Playoffs_Finals_1_3,red,Anubis Gaming,Bard + Vi + Ezreal + Ahri + Sion,Sion + Vi + Ahri + Ezreal + Bard,False,5
LES/2026 Season/Spring Split_Week 7_4_2,blue,Movistar KOI Fénix,Vi + Lulu + Yunara + Gnar + Taliyah,Gnar + Vi + Taliyah + Yunara + Lulu,False,5
LES/2026 Season/Spring Split_Week 7_4_2,red,UCAM Esports,Lucian + Milio + Wukong + Annie + Sion,Sion + Wukong + Annie + Lucian + Milio,False,5
LIT/2026 Season/Summer Promotion_Round 4_1_2,blue,DECOY 21,Sion + Jarvan IV + Lulu + Sivir + Sylas,Sion + Jarvan IV + Sylas + Sivir + Lulu,False,5
LIT/2026 Season/Summer Promotion_Round 4_1_2,red,P11 Esports,Ashe + Seraphine + Xin Zhao + Gnar + Hwei,Gnar + Xin Zhao + Hwei + Ashe + Seraphine,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_4_1,blue,mCon esports,Lucian + Xin Zhao + Milio + Ambessa + Taliyah,Ambessa + Xin Zhao + Taliyah + Lucian + Milio,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_4_1,red,Senshi eSports (Benelux Team),Yunara + Lulu + Wukong + K'Sante + Akali,K'Sante + Wukong + Akali + Yunara + Lulu,False,5
LFL/2026 Season/Spring Playoffs_Round 2_4_1,blue,Vitality.Bee,Milio + Viktor + Jinx + Xin Zhao + K'Sante,K'Sante + Xin Zhao + Viktor + Jinx + Milio,False,5
LFL/2026 Season/Spring Playoffs_Round 2_4_1,red,TLN Pirates,Yunara + Pantheon + Lulu + Akali + Gwen,Gwen + Pantheon + Akali + Yunara + Lulu,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 3_1_1,blue,Lenovo Legion Honvéd,Ornn + Pantheon + Hwei + Sivir + Karma,Ornn + Pantheon + Hwei + Sivir + Karma,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 3_1_1,red,The Secret Club,Sion + Jayce + Syndra + Senna + Nautilus,Sion + Jayce + Syndra + Senna + Nautilus,False,5
Rift Legends/2026 Season/Spring Split_Week 6_6_2,blue,Barcząca Esports,Varus + Kog'Maw + Lulu + Trundle + Viktor,Varus + Trundle + Viktor + Kog'Maw + Lulu,False,5
Rift Legends/2026 Season/Spring Split_Week 6_6_2,red,devils.one inStreamly,Milio + Pantheon + K'Sante + Aphelios + Ahri,K'Sante + Pantheon + Ahri + Aphelios + Milio,False,5
LPLOL/2026 Season/Spring Split_Week 4_1_1,blue,Francesinhas,Naafiri + Yunara + Bard + Rumble + Viktor,Rumble + Naafiri + Viktor + Yunara + Bard,False,5
LPLOL/2026 Season/Spring Split_Week 4_1_1,red,Dream Esports,Smolder + Hecarim + K'Sante + Rakan + Vladimir,K'Sante + Hecarim + Vladimir + Smolder + Rakan,False,5
Streamers Clash/Season 4_Day 4_4_1,blue,HERDYNŮV LANGUSTA TÝM,Seraphine + Nautilus + Cho'Gath + Lillia + Tristana,Cho'Gath + Lillia + Tristana + Seraphine + Nautilus,False,5
Streamers Clash/Season 4_Day 4_4_1,red,STOPERCENTNÁ KAMILOVA TUTOFKA,Ashe + Maokai + Kayle + Trundle + Lissandra,Kayle + Trundle + Lissandra + Ashe + Maokai,False,5
LES/2026 Season/Spring Split_Week 7_4_3,blue,UCAM Esports,Pantheon + Rumble + Jhin + Rell + LeBlanc,Rumble + Pantheon + LeBlanc + Jhin + Rell,False,5
LES/2026 Season/Spring Split_Week 7_4_3,red,Movistar KOI Fénix,Sejuani + Anivia + Ambessa + Zeri + Yuumi,Ambessa + Sejuani + Anivia + Zeri + Yuumi,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 3_1_2,blue,The Secret Club,Ezreal + Leona + Ryze + K'Sante + Naafiri,K'Sante + Naafiri + Ryze + Ezreal + Leona,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 3_1_2,red,Lenovo Legion Honvéd,Xin Zhao + Kai'Sa + Rell + Rumble + Swain,Rumble + Xin Zhao + Swain + Kai'Sa + Rell,False,5
LIT/2026 Season/Summer Promotion_Round 4_1_3,blue,DECOY 21,Smolder + Malphite + Bard + Akali + Trundle,Malphite + Trundle + Akali + Smolder + Bard,False,5
LIT/2026 Season/Summer Promotion_Round 4_1_3,red,P11 Esports,Pantheon + Aphelios + Gwen + Milio + Viktor,Gwen + Pantheon + Viktor + Aphelios + Milio,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_4_2,blue,mCon esports,Pantheon + Kai'Sa + Neeko + Sion + Aurora,Sion + Pantheon + Aurora + Kai'Sa + Neeko,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_4_2,red,Senshi eSports (Benelux Team),Ezreal + Nocturne + Bard + Ahri + Aatrox,Aatrox + Nocturne + Ahri + Ezreal + Bard,False,5
LFL/2026 Season/Spring Playoffs_Round 2_4_2,blue,TLN Pirates,Ezreal + Bard + Vi + Rumble + LeBlanc,Rumble + Vi + LeBlanc + Ezreal + Bard,False,5
LFL/2026 Season/Spring Playoffs_Round 2_4_2,red,Vitality.Bee,Karma + Jarvan IV + Sivir + Aurora + Galio,Aurora + Jarvan IV + Galio + Sivir + Karma,False,5
Rift Legends/2026 Season/Spring Split_Week 6_6_3,blue,devils.one inStreamly,Orianna + Naafiri + Renekton + Xayah + Alistar,Renekton + Naafiri + Orianna + Xayah + Alistar,False,5
Rift Legends/2026 Season/Spring Split_Week 6_6_3,red,Barcząca Esports,Nocturne + Galio + Gnar + Nautilus + Corki,Gnar + Nocturne + Galio + Corki + Nautilus,False,5
LPLOL/2026 Season/Spring Split_Week 4_2_1,blue,ZeroZone Gaming,Karma + Ezreal + Rumble + Vi + Ahri,Rumble + Vi + Ahri + Ezreal + Karma,False,5
LPLOL/2026 Season/Spring Split_Week 4_2_1,red,Crusaders,Xin Zhao + Lucian + Nami + Aurora + Viktor,Aurora + Xin Zhao + Viktor + Lucian + Nami,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 3_1_3,blue,Lenovo Legion Honvéd,Jarvan IV + Corki + Nami + Renekton + Annie,Renekton + Jarvan IV + Annie + Corki + Nami,False,5
Esports Balkan League/2026 Season/Spring Playoffs_Round 3_1_3,red,The Secret Club,Yunara + Lulu + Sejuani + Aurora + Zaahen,Zaahen + Sejuani + Aurora + Yunara + Lulu,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_4_3,blue,mCon esports,Karma + Varus + Zaahen + Fiora + Syndra,Fiora + Zaahen + Syndra + Varus + Karma,False,5
Road Of Legends/2026 Season/Spring Playoffs_Round 1_4_3,red,Senshi eSports (Benelux Team),Jhin + Vi + Rakan + Mel + Jax,Jax + Vi + Mel + Jhin + Rakan,False,5
LFL/2026 Season/Spring Playoffs_Round 2_4_3,blue,Vitality.Bee,Cassiopeia + Lee Sin + Varus + Leona + Vayne,Vayne + Lee Sin + Cassiopeia + Varus + Leona,False,5
LFL/2026 Season/Spring Playoffs_Round 2_4_3,red,TLN Pirates,Syndra + Jhin + Sion + Maokai + Alistar,Sion + Maokai + Syndra + Jhin + Alistar,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_1,blue,Winthrop University,Ezreal + Pantheon + Neeko + Akali + Rumble,Galio + Wukong + Ryze + Jhin + Bard,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_1,red,Maryville University,Jhin + Bard + Ryze + Wukong + Galio,Rumble + Pantheon + Akali + Ezreal + Neeko,True,5
LPLOL/2026 Season/Spring Split_Week 4_3_1,blue,Bubliki,Orianna + Seraphine + Ashe + Rek'Sai + Renekton,Renekton + Rek'Sai + Orianna + Ashe + Seraphine,False,5
LPLOL/2026 Season/Spring Split_Week 4_3_1,red,Ronaldo Team,Nocturne + Ryze + Ezreal + Nami + Vayne,Vayne + Nocturne + Ryze + Ezreal + Nami,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_2,blue,Winthrop University,Jarvan IV + Jayce + Viktor + Ashe + Seraphine,Vayne + Lee Sin + Cassiopeia + Ziggs + Pyke,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_2,red,Maryville University,Ziggs + Lee Sin + Vayne + Cassiopeia + Pyke,Jayce + Jarvan IV + Viktor + Ashe + Seraphine,True,5
LPLOL/2026 Season/Spring Split_Week 4_4_1,blue,Otter Side,Orianna + Xin Zhao + Ezreal + Leona + Jayce,Jayce + Xin Zhao + Orianna + Ezreal + Leona,False,5
LPLOL/2026 Season/Spring Split_Week 4_4_1,red,GTZ Esports,Bard + Aurora + Smolder + Zaahen + K'Sante,K'Sante + Zaahen + Aurora + Smolder + Bard,False,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_3,blue,Maryville University,Xin Zhao + Gnar + Nautilus + Xayah + Ahri,Zaahen + Ambessa + Azir + Corki + Nami,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_3,red,Winthrop University,Corki + Nami + Ambessa + Zaahen + Azir,Gnar + Xin Zhao + Ahri + Xayah + Nautilus,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_4,blue,Maryville University,Karma + Jinx + Skarner + Annie + Kennen,Jax + Kha'Zix + Mel + Caitlyn + Anivia,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_4,red,Winthrop University,Caitlyn + Anivia + Jax + Kha'Zix + Mel,Kennen + Skarner + Annie + Jinx + Karma,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_5,blue,Winthrop University,Nocturne + Yunara + Lulu + Vladimir + Aatrox,Camille + Trundle + Twisted Fate + Aphelios + Milio,True,5
North American Challengers League/2026 Season/Spring Playoffs_Round 1_3_5,red,Maryville University,Twisted Fate + Trundle + Camille + Aphelios + Milio,Aatrox + Nocturne + Vladimir + Yunara + Lulu,True,5
LCK CL/2026 Season/Rounds 1-2_Week 8_9_1,blue,BNK FEARX Youth,Orianna + Yunara + Lulu + Pantheon + Jayce,Jayce + Pantheon + Orianna + Yunara + Lulu,False,5
LCK CL/2026 Season/Rounds 1-2_Week 8_9_1,red,KT Rolster Challengers,Ezreal + Bard + Akali + Lee Sin + K'Sante,K'Sante + Lee Sin + Akali + Ezreal + Bard,False,5
LCK CL/2026 Season/Rounds 1-2_Week 8_10_1,blue,HANJIN BRION Challengers,Vi + Zeri + Yuumi + Jayce + Mel,Jayce + Vi + Mel + Zeri + Yuumi,False,5
LCK CL/2026 Season/Rounds 1-2_Week 8_10_1,red,T1 Esports Academy,Ashe + Xin Zhao + Seraphine + Twisted Fate + Sion,Sion + Xin Zhao + Twisted Fate + Ashe + Seraphine,False,5
LCK CL/2026 Season/Rounds 1-2_Week 8_10_2,blue,HANJIN BRION Challengers,Nocturne + Jhin + Neeko + Teemo + Ryze,Gnar + Wukong + Anivia + Caitlyn + Bard,True,5
LCK CL/2026 Season/Rounds 1-2_Week 8_10_2,red,T1 Esports Academy,Caitlyn + Bard + Wukong + Gnar + Anivia,Teemo + Nocturne + Ryze + Jhin + Neeko,True,5
LCK CL/2026 Season/Rounds 1-2_Week 8_9_2,blue,KT Rolster Challengers,Nocturne + Corki + Nami + Annie + Renekton,Gnar + Jarvan IV + LeBlanc + Kalista + Neeko,True,5
LCK CL/2026 Season/Rounds 1-2_Week 8_9_2,red,BNK FEARX Youth,Jarvan IV + Neeko + Kalista + LeBlanc + Gnar,Renekton + Nocturne + Annie + Corki + Nami,True,5
LCK CL/2026 Season/Rounds 1-2_Week 8_9_3,blue,BNK FEARX Youth,Vi + Ambessa + Aurora + Jinx + Rell,Ambessa + Vi + Aurora + Jinx + Rell,False,5
LCK CL/2026 Season/Rounds 1-2_Week 8_9_3,red,KT Rolster Challengers,Xin Zhao + Nautilus + Xayah + Viktor + Irelia,Irelia + Xin Zhao + Viktor + Xayah + Nautilus,False,5
LCK/2026 Season/Rounds 1-2_Week 8_5_1,blue,DN SOOPers,Cassiopeia + Xin Zhao + K'Sante + Miss Fortune + Bard,Rumble + Skarner + Yone + Lucian + Milio,True,5
LCK/2026 Season/Rounds 1-2_Week 8_5_1,red,Kiwoom DRX,Rumble + Yone + Skarner + Lucian + Milio,K'Sante + Xin Zhao + Cassiopeia + Miss Fortune + Bard,True,5
LJL/2026 Season/Spring Series_Week 4_3_1,blue,DetonatioN FocusMe Academy,Rumble + Nautilus + Xin Zhao + Jinx + Akali,Rumble + Xin Zhao + Akali + Jinx + Nautilus,False,5
LJL/2026 Season/Spring Series_Week 4_3_1,red,RAYN Clocks,Ashe + Seraphine + Lee Sin + K'Sante + Galio,K'Sante + Lee Sin + Galio + Ashe + Seraphine,False,5
LJL/2026 Season/Spring Series_Week 4_3_2,blue,RAYN Clocks,Varus + Naafiri + Orianna + Alistar + Jax,Jax + Naafiri + Orianna + Varus + Alistar,False,5
LJL/2026 Season/Spring Series_Week 4_3_2,red,DetonatioN FocusMe Academy,Karma + Ezreal + Yone + Skarner + Renekton,Renekton + Skarner + Yone + Ezreal + Karma,False,5
LCK/2026 Season/Rounds 1-2_Week 8_5_2,blue,Kiwoom DRX,Lee Sin + Nautilus + Sivir + Ahri + Ambessa,Gnar + Pantheon + Viktor + Ezreal + Karma,True,5
LCK/2026 Season/Rounds 1-2_Week 8_5_2,red,DN SOOPers,Ezreal + Karma + Gnar + Pantheon + Viktor,Ambessa + Lee Sin + Ahri + Sivir + Nautilus,True,5
LJL/2026 Season/Spring Series_Week 4_3_3,blue,DetonatioN FocusMe Academy,Jarvan IV + Bard + Jhin + Sylas + Irelia,Irelia + Jarvan IV + Sylas + Jhin + Bard,False,5
LJL/2026 Season/Spring Series_Week 4_3_3,red,RAYN Clocks,Neeko + Caitlyn + Nidalee + Maokai + Pantheon,Maokai + Nidalee + Pantheon + Caitlyn + Neeko,False,5
VCS/2026 Season/Summer Season_Week 2_5_1,blue,Saigon Dino,Karma + Jhin + Cassiopeia + Sion + Xin Zhao,Sion + Xin Zhao + Cassiopeia + Jhin + Karma,False,5
VCS/2026 Season/Summer Season_Week 2_5_1,red,Saigon Warriors,Varus + Bard + Vi + LeBlanc + Sivir,Varus + Vi + LeBlanc + Sivir + Bard,False,5
LCK/2026 Season/Rounds 1-2_Week 8_6_1,blue,KT Rolster,Karma + Jhin + Ryze + Naafiri + Sion,Ambessa + Pantheon + Anivia + Ezreal + Nami,True,5
LCK/2026 Season/Rounds 1-2_Week 8_6_1,red,Gen.G,Ezreal + Nami + Pantheon + Anivia + Ambessa,Sion + Naafiri + Ryze + Jhin + Karma,True,5
VCS/2026 Season/Summer Season_Week 2_5_2,blue,Saigon Dino,Ryze + Lee Sin + Nautilus + Renekton + Senna,Renekton + Lee Sin + Ryze + Senna + Nautilus,False,5
VCS/2026 Season/Summer Season_Week 2_5_2,red,Saigon Warriors,Lucian + Milio + Skarner + Aurora + Gnar,Gnar + Skarner + Aurora + Lucian + Milio,False,5
LJL/2026 Season/Spring Series_Week 4_4_1,blue,L Guide Gaming,Viktor + Sivir + Nautilus + Rumble + Pantheon,Rumble + Pantheon + Viktor + Sivir + Nautilus,False,5
LJL/2026 Season/Spring Series_Week 4_4_1,red,Arneb,Ezreal + Bard + Akali + Wukong + Galio,Galio + Wukong + Akali + Ezreal + Bard,False,5
LCK/2026 Season/Rounds 1-2_Week 8_6_2,blue,KT Rolster,Cassiopeia + Nautilus + Jayce + Corki + Trundle,Jayce + Trundle + Cassiopeia + Corki + Nautilus,False,5
LCK/2026 Season/Rounds 1-2_Week 8_6_2,red,Gen.G,Ashe + Galio + Seraphine + Nocturne + Vayne,Vayne + Nocturne + Galio + Ashe + Seraphine,False,5
VCS/2026 Season/Summer Season_Week 2_6_1,blue,MVK Esports Academy,Orianna + Karma + Jhin + Sion + Xin Zhao,Sion + Xin Zhao + Orianna + Jhin + Karma,False,5
VCS/2026 Season/Summer Season_Week 2_6_1,red,SN CyberCore Esports,Nocturne + Akali + Bard + Corki + Zaahen,Zaahen + Nocturne + Akali + Corki + Bard,False,5
LJL/2026 Season/Spring Series_Week 4_4_2,blue,L Guide Gaming,Lee Sin + Mel + Gnar + Zeri + Braum,Gnar + Lee Sin + Mel + Zeri + Braum,False,5
LJL/2026 Season/Spring Series_Week 4_4_2,red,Arneb,Ashe + Xin Zhao + Leona + Sion + Ryze,Sion + Xin Zhao + Ryze + Ashe + Leona,False,5
VCS/2026 Season/Summer Season_Week 2_6_2,blue,SN CyberCore Esports,Rumble + Lee Sin + Annie + Miss Fortune + Poppy,Rumble + Lee Sin + Annie + Miss Fortune + Poppy,False,5
VCS/2026 Season/Summer Season_Week 2_6_2,red,MVK Esports Academy,Cassiopeia + Nautilus + Ambessa + K'Sante + Jinx,K'Sante + Ambessa + Cassiopeia + Jinx + Nautilus,False,5
VCS/2026 Season/Summer Season_Week 2_6_3,blue,MVK Esports Academy,Ryze + Jax + Sejuani + Lucian + Milio,Jax + Sejuani + Ryze + Lucian + Milio,False,5
VCS/2026 Season/Summer Season_Week 2_6_3,red,SN CyberCore Esports,Naafiri + Twisted Fate + Lulu + Shen + Ashe,Shen + Naafiri + Twisted Fate + Ashe + Lulu,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_1,blue,SU Esports,Ashe + Xin Zhao + Seraphine + Ryze + Rumble,Rumble + Xin Zhao + Ryze + Ashe + Seraphine,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_1,red,PCIFIC Esports,Mel + Jarvan IV + Nami + Aurora + Tristana,Aurora + Jarvan IV + Tristana + Mel + Nami,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_2,blue,SU Esports,Lucian + Nocturne + Yuumi + LeBlanc + Yorick,Yorick + Nocturne + LeBlanc + Lucian + Yuumi,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_2,red,PCIFIC Esports,Aphelios + Milio + Wukong + Ahri + Volibear,Volibear + Wukong + Ahri + Aphelios + Milio,False,5
Streamers Clash/Season 4_Day 5_1_1,blue,VEDICI DEEMONS,Vayne + Malphite + Nautilus + Trundle + Viktor,Malphite + Trundle + Viktor + Vayne + Nautilus,False,5
Streamers Clash/Season 4_Day 5_1_1,red,TYBLÁHO MEWING SOCIETY,Twisted Fate + Skarner + Braum + Miss Fortune + Sylas,Sylas + Skarner + Twisted Fate + Miss Fortune + Braum,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_3,blue,PCIFIC Esports,Caitlyn + Dr. Mundo + Akali + Lux + Renekton,Renekton + Dr. Mundo + Akali + Caitlyn + Lux,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_3,red,SU Esports,Vi + Jhin + Viktor + Bard + Gnar,Gnar + Vi + Viktor + Jhin + Bard,False,5
Streamers Clash/Season 4_Day 5_2_1,blue,STOPERCENTNÁ KAMILOVA TUTOFKA,Veigar + Maokai + Vayne + Amumu + Galio,Vayne + Amumu + Galio + Veigar + Maokai,False,5
Streamers Clash/Season 4_Day 5_2_1,red,NATÁLKY IMAGINÁRNÍ KAMARÁDI,Miss Fortune + Nautilus + Ahri + Wukong + Shen,Shen + Wukong + Ahri + Miss Fortune + Nautilus,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_3_1,blue,RED OUAT,Orianna + Mel + Wukong + Nautilus + Aatrox,Aatrox + Wukong + Orianna + Mel + Nautilus,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_3_1,red,TAKA ASCEND,Ashe + Seraphine + Nocturne + Viktor + Fiora,Fiora + Nocturne + Viktor + Ashe + Seraphine,False,5
LIT/2026 Season/Summer Promotion_Round 5_1_1,blue,P11 Esports,Karma + Wukong + Ezreal + Jayce + Ahri,Jayce + Wukong + Ahri + Ezreal + Karma,False,5
LIT/2026 Season/Summer Promotion_Round 5_1_1,red,Huskies Esports,Ashe + Xin Zhao + Seraphine + Aurora + Malphite,Malphite + Xin Zhao + Aurora + Ashe + Seraphine,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_4,blue,SU Esports,Lulu + Yunara + Syndra + Skarner + Ambessa,Ambessa + Skarner + Syndra + Yunara + Lulu,False,5
TCL/2026 Season/Spring Playoffs_Round 2_2_4,red,PCIFIC Esports,Xayah + Rakan + Yasuo + Zyra + Vayne,Vayne + Zyra + Yasuo + Xayah + Rakan,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_1,blue,ZennIT Academy,Orianna + Xin Zhao + Rumble + Xayah + Rakan,Rumble + Xin Zhao + Orianna + Xayah + Rakan,False,5
Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_1,red,FUSE,Smolder + Akali + Ambessa + Sion + Nami,Sion + Ambessa + Akali + Smolder + Nami,False,5
