combo_size,composition,team_has_op,combo_contains_op,games,wins,example_matches,op_champions,win_rate,smoothed_win_rate,op_status_baseline_win_rate,lift_vs_op_status_baseline,lift_vs_global_50
2,Leona + Nocturne,True,True,4,1,"EMEA Masters/2026 Season/Spring Play-In_Round 1_1_1, Liga Regional Sur/2026 Season/Split 1 Playoffs_Finals_1_1, LJL/2026 Season/Spring Series_Semifinals_1_2",Nocturne,0.25,0.3888888888888889,0.5314685314685315,-0.14257964257964256,-0.1111111111111111
2,Nocturne + Sylas,True,True,4,1,"Arabian League/2026 Season/Summer Promotion_Round 1_3_1, 2026 Asia Masters_Day 2_2_2, EMEA Masters/2026 Season/Spring Main Event_Groups Day 1_6_3",Nocturne,0.25,0.3888888888888889,0.5314685314685315,-0.14257964257964256,-0.1111111111111111
3,Annie + Gnar + Senna,True,True,4,1,"LPL/2026 Season/Split 2_Week 6_7_2, LCP/2026 Season/Split 2 Playoffs_Round 3_1_3, LPL/2026 Season/Split 2 Playoffs_Round 1_5_3",Senna,0.25,0.3888888888888889,0.5314685314685315,-0.14257964257964256,-0.1111111111111111
3,Annie + Lee Sin + Senna,True,True,4,1,"Nexus League/2026 Season/Spring Split_Week 6_8_1, LCP/2026 Season/Split 2 Playoffs_Round 3_1_3, LPL/2026 Season/Split 2 Playoffs_Round 1_5_3",Senna,0.25,0.3888888888888889,0.5314685314685315,-0.14257964257964256,-0.1111111111111111
3,Jarvan IV + Nautilus + Senna,True,True,4,1,"LES/2026 Season/Spring Split_Week 5_2_1, LFL/2026 Season/Spring Playoffs_Round 1_5_2, Prime League 1st Division/2026 Season/Spring Playoffs_Semifinals_2_3",Senna,0.25,0.3888888888888889,0.5314685314685315,-0.14257964257964256,-0.1111111111111111
2,Senna + Viktor,True,True,12,4,"LES/2026 Season/Spring Split_Week 5_2_1, North American Challengers League/2026 Season/Spring Season_Week 7_4_3, LCS/2026 Season/Spring Season_Week 6_3_2",Senna,0.3333333333333333,0.38235294117647056,0.5314685314685315,-0.1491155902920609,-0.11764705882352944
2,Annie + Senna,True,True,7,2,"LPL/2026 Season/Split 2_Week 6_7_2, LPL/2026 Season/Split 2_Week 7_3_1, Nexus League/2026 Season/Spring Split_Week 6_8_1",Senna,0.2857142857142857,0.375,0.5314685314685315,-0.15646853146853146,-0.125
2,Jayce + Nocturne,True,True,7,2,"CBLOL/2026 Season/Split 1 Playoffs_Round 3_1_2, LCS/2026 Season/Spring Playoffs_Round 2_1_1, Esports World Cup 2026/Online Qualifiers/South America_Round 2_1_3",Nocturne,0.2857142857142857,0.375,0.5314685314685315,-0.15646853146853146,-0.125
2,Nocturne + Varus,True,True,7,2,"Benelux Ascend Series/2026 Season/Spring Playoffs_Semifinals_2_3, EMEA Masters/2026 Season/Spring Play-In_Round 2_4_1, Liga Regional Sur/2026 Season/Split 1 Playoffs_Finals_1_1",Nocturne,0.2857142857142857,0.375,0.5314685314685315,-0.15646853146853146,-0.125
3,Aatrox + Annie + Senna,True,True,2,0,"Nexus League/2026 Season/Spring Split_Week 6_8_1, LES/2026 Season/Spring Split_Week 7_2_2",Senna,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Ashe + Nocturne + Sion,True,True,2,0,"Esports World Cup 2026/Online Qualifiers/South America_Round 4_2_2, LCS/2026 Season/Spring Playoffs_Round 3_1_1",Nocturne,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Ezreal + Jayce + Nocturne,True,True,2,0,"LCS/2026 Season/Spring Playoffs_Round 2_1_1, EMEA Masters/2026 Season/Spring Main Event_Semifinals_1_1",Nocturne,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Ezreal + Neeko + Nocturne,True,True,2,0,"LCS/2026 Season/Spring Playoffs_Round 2_1_1, EMEA Masters/2026 Season/Spring Main Event_Semifinals_1_1",Nocturne,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Gnar + Nocturne + Viktor,True,True,2,0,"Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1, Esports World Cup 2026/Online Qualifiers/South America_Round 2_4_1",Nocturne,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Gnar + Senna + Shyvana,True,True,2,0,"LPL/2026 Season/Split 2_Week 6_7_2, LIT/2026 Season/Summer Promotion_Semifinals_2_3",Senna,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Jayce + Senna + Viktor,True,True,2,0,"LJL/2026 Season/Spring Series_Week 4_2_1, Benelux Ascend Series/2026 Season/Spring Playoffs_Round 1_4_2",Senna,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Leona + Nocturne + Viktor,True,True,2,0,"EMEA Masters/2026 Season/Spring Play-In_Round 1_1_1, LJL/2026 Season/Spring Series_Semifinals_1_2",Nocturne,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Mordekaiser + Nautilus + Senna,True,True,2,0,"LIT/2026 Season/Summer Promotion_Finals_1_1, Esports Balkan League/2026 Season/Spring Playoffs_Round 4_2_4",Senna,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Nocturne + Seraphine + Sion,True,True,2,0,"Esports World Cup 2026/Online Qualifiers/South America_Round 4_2_2, LCS/2026 Season/Spring Playoffs_Round 3_1_1",Nocturne,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
3,Senna + Seraphine + Shyvana,True,True,2,0,"LPL/2026 Season/Split 2_Week 6_7_2, LIT/2026 Season/Summer Promotion_Semifinals_2_3",Senna,0.0,0.35714285714285715,0.5314685314685315,-0.1743256743256743,-0.14285714285714285
2,Nautilus + Nocturne,True,True,5,1,"Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1, LCS/2026 Season/Spring Playoffs_Round 2_2_1, EMEA Masters/2026 Season/Spring Play-In_Round 3_3_1",Nocturne,0.2,0.35,0.5314685314685315,-0.18146853146853148,-0.15000000000000002
2,Nocturne + Viktor,True,True,5,1,"Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1, Circuito Desafiante/2026 Season/Split 2 Promotion_Round 2_2_1, EMEA Masters/2026 Season/Spring Play-In_Round 1_1_1",Nocturne,0.2,0.35,0.5314685314685315,-0.18146853146853148,-0.15000000000000002
3,Annie + Nautilus + Senna,True,True,5,1,"Nexus League/2026 Season/Spring Split_Week 6_8_1, LES/2026 Season/Spring Split_Week 7_2_2, LCP/2026 Season/Split 2 Playoffs_Round 3_1_3",Senna,0.2,0.35,0.5314685314685315,-0.18146853146853148,-0.15000000000000002
3,Lee Sin + Nautilus + Senna,True,True,5,1,"Nexus League/2026 Season/Spring Split_Week 6_8_1, VCS/2026 Season/Summer Season_Week 2_5_2, LCP/2026 Season/Split 2 Playoffs_Round 3_1_3",Senna,0.2,0.35,0.5314685314685315,-0.18146853146853148,-0.15000000000000002
2,Gnar + Nocturne,True,True,3,0,"Circuito Desafiante/2026 Season/Split 2 Promotion_Round 1_2_1, Esports World Cup 2026/Online Qualifiers/South America_Round 2_4_1, LCK/2026 Season/Road to MSI_Round 4_1_4",Nocturne,0.0,0.3125,0.5314685314685315,-0.21896853146853146,-0.1875
3,Aatrox + Nautilus + Senna,True,True,3,0,"Nexus League/2026 Season/Spring Split_Week 6_8_1, LES/2026 Season/Spring Split_Week 7_2_2, NLC/2026 Season/Spring Playoffs_Round 1_1_3",Senna,0.0,0.3125,0.5314685314685315,-0.21896853146853146,-0.1875
3,Alistar + Rumble + Senna,True,True,3,0,"LPL/2026 Season/Split 2_Week 7_9_1, North American Challengers League/2026 Season/Spring Playoffs_Round 2_1_2, LCK/2026 Season/Rounds 1-2_Week 9_1_2",Senna,0.0,0.3125,0.5314685314685315,-0.21896853146853146,-0.1875
3,Jarvan IV + Senna + Viktor,True,True,4,0,"LES/2026 Season/Spring Split_Week 5_2_1, TCL/2026 Season/Spring Split_Week 6_2_2, LFL/2026 Season/Spring Playoffs_Round 1_5_2",Senna,0.0,0.2777777777777778,0.5314685314685315,-0.25369075369075367,-0.2222222222222222
3,Nautilus + Senna + Viktor,True,True,4,0,"LES/2026 Season/Spring Split_Week 5_2_1, LFL/2026 Season/Spring Playoffs_Round 1_5_2, North American Challengers League/2026 Season/Spring Playoffs_Round 3_1_3",Senna,0.0,0.2777777777777778,0.5314685314685315,-0.25369075369075367,-0.2222222222222222
